domain,value
gaming,3.43461765115232
gaming,4.42315356284214
gaming,3.84008275926049
gaming,3.84008275926049
gaming,4.03256271117912
gaming,3.94544327491831
gaming,4.12776483171227
gaming,3.84008275926049
gaming,2.99230483505768
gaming,3.58876833097958
gaming,3.7222997236041
gaming,3.68645346445393
gaming,3.33941553061918
gaming,3.7222997236041
gaming,3.84008275926049
gaming,3.7222997236041
gaming,4.00690982491911
gaming,4.41544690416405
gaming,3.81998485707846
gaming,3.84008275926049
gaming,3.14645551488493
gaming,3.33941553061918
gaming,4.20780753938581
gaming,4.12776483171227
gaming,3.14645551488493
gaming,3.84008275926049
gaming,3.94544327491831
gaming,3.94555133418949
gaming,4.26900288301488
gaming,3.84008275926049
gaming,3.84008275926049
gaming,3.86353777490672
gaming,4.18199150602525
gaming,4.12776483171227
gaming,3.85024115438517
gaming,3.84008275926049
gaming,3.84008275926049
gaming,3.58876833097958
gaming,3.62709760307096
gaming,3.7222997236041
gaming,4.20780753938581
gaming,3.7222997236041
gaming,3.7222997236041
gaming,3.58876833097958
gaming,4.53322993982043
gaming,4.26900288301488
gaming,3.33941553061918
gaming,3.7222997236041
gaming,4.3202447836309
gaming,3.7222997236041
gaming,4.04075345472264
gaming,3.7222997236041
gaming,3.58876833097958
gaming,3.7222997236041
gaming,3.93776789273484
gaming,3.7222997236041
gaming,3.27998690750946
gaming,3.58876833097958
gaming,3.53230278462668
gaming,3.7300063822822
gaming,4.04075345472264
gaming,3.7222997236041
gaming,3.7222997236041
gaming,3.7222997236041
gaming,4.18671339100638
gaming,3.94544327491831
gaming,3.7222997236041
gaming,3.62709760307096
gaming,4.08668132622093
gaming,4.08668132622093
gaming,3.86353777490672
gaming,4.08668132622093
gaming,4.08668132622093
gaming,4.08668132622093
gaming,4.08668132622093
gaming,3.7222997236041
gaming,4.08668132622093
gaming,4.08668132622093
gaming,4.08668132622093
gaming,4.08668132622093
gaming,3.9813208105631
gaming,4.08668132622093
gaming,4.08668132622093
gaming,4.08668132622093
gaming,4.08668132622093
gaming,3.84008275926049
gaming,3.7222997236041
gaming,4.08668132622093
gaming,4.08668132622093
gaming,4.08668132622093
gaming,4.08668132622093
gaming,4.08668132622093
gaming,3.9813208105631
gaming,4.08668132622093
gaming,4.08668132622093
gaming,3.94544327491831
gaming,4.08668132622093
gaming,3.58876833097958
gaming,4.08668132622093
gaming,3.94555133418949
gaming,3.33941553061918
gaming,3.15709397382522
gaming,4.12776483171227
gaming,3.33941553061918
gaming,3.84008275926049
gaming,2.99230483505768
gaming,3.62709760307096
gaming,3.74488063872734
gaming,3.84008275926049
gaming,3.33941553061918
gaming,3.7222997236041
gaming,3.58876833097958
gaming,2.99230483505768
gaming,3.7222997236041
gaming,3.49356621044643
gaming,3.7222997236041
gaming,3.33941553061918
gaming,3.49356621044643
gaming,2.93395042251101
gaming,3.49356621044643
gaming,3.62709760307096
gaming,3.62709760307096
gaming,3.15709397382522
gaming,3.85024115438517
gaming,2.99230483505768
gaming,3.49356621044643
gaming,3.62709760307096
gaming,3.27998690750946
gaming,4.04075345472264
gaming,3.84008275926049
gaming,3.33941553061918
gaming,3.94544327491831
gaming,2.58683972694951
gaming,3.7222997236041
gaming,3.27998690750946
gaming,3.84008275926049
gaming,3.49356621044643
gaming,3.84008275926049
gaming,2.93395042251101
gaming,3.49356621044643
gaming,3.84008275926049
gaming,3.84008275926049
gaming,4.04075345472264
gaming,3.39776994316584
gaming,3.84008275926049
gaming,3.49356621044643
gaming,3.33941553061918
gaming,3.33941553061918
gaming,3.62709760307096
gaming,3.62709760307096
gaming,3.7222997236041
gaming,3.62709760307096
gaming,3.33941553061918
gaming,2.99230483505768
gaming,3.39776994316584
gaming,3.62709760307096
gaming,3.62709760307096
gaming,3.33941553061918
gaming,3.49356621044643
gaming,2.99230483505768
gaming,3.86353777490672
gaming,3.7222997236041
gaming,3.7222997236041
gaming,3.94544327491831
gaming,4.12776483171227
gaming,3.49356621044643
gaming,3.62709760307096
gaming,3.33941553061918
gaming,3.27998690750946
gaming,2.99230483505768
gaming,3.9813208105631
gaming,4.12776483171227
gaming,3.7222997236041
gaming,3.62709760307096
gaming,3.7222997236041
gaming,3.7222997236041
gaming,3.15709397382522
gaming,3.43461765115232
gaming,3.33941553061918
gaming,3.49356621044643
gaming,3.27998690750946
gaming,3.49356621044643
gaming,4.04075345472264
gaming,3.94544327491831
gaming,2.99230483505768
gaming,3.7222997236041
gaming,3.58876833097958
gaming,3.94544327491831
gaming,3.39776994316584
gaming,2.99230483505768
gaming,3.84008275926049
gaming,3.7222997236041
gaming,2.64626835005923
gaming,3.62709760307096
gaming,3.15709397382522
gaming,3.7222997236041
gaming,3.7222997236041
gaming,3.33941553061918
gaming,2.99230483505768
gaming,3.27998690750946
gaming,3.14645551488493
gaming,3.33941553061918
gaming,3.15709397382522
gaming,3.33941553061918
gaming,3.7222997236041
gaming,3.33941553061918
gaming,3.74488063872734
gaming,3.49356621044643
gaming,3.62709760307096
gaming,3.49356621044643
gaming,3.62709760307096
gaming,3.33941553061918
gaming,2.99230483505768
gaming,3.14645551488493
gaming,2.99230483505768
gaming,3.58876833097958
gaming,3.84008275926049
gaming,3.7222997236041
gaming,3.94544327491831
gaming,3.7222997236041
gaming,3.62709760307096
gaming,2.99230483505768
gaming,3.84008275926049
gaming,4.04075345472264
gaming,3.94544327491831
gaming,3.7222997236041
gaming,3.43461765115232
gaming,3.84008275926049
gaming,3.43461765115232
gaming,3.14645551488493
gaming,3.84008275926049
gaming,3.39776994316584
gaming,3.49356621044643
gaming,3.39776994316584
gaming,3.33941553061918
gaming,3.7222997236041
gaming,2.58683972694951
gaming,3.85024115438517
gaming,3.33941553061918
gaming,2.29915765449773
gaming,3.33941553061918
gaming,3.33941553061918
gaming,2.93395042251101
gaming,3.58876833097958
gaming,3.7222997236041
gaming,3.58876833097958
gaming,3.58876833097958
gaming,3.75559539663821
gaming,4.25570626249333
gaming,4.00690982491911
gaming,4.26900288301488
gaming,3.33941553061918
gaming,3.9692307364435
gaming,3.62709760307096
gaming,5.17698107756937
gaming,3.74488063872734
gaming,2.58683972694951
gaming,2.99230483505768
gaming,3.84008275926049
gaming,4.12776483171227
gaming,3.7222997236041
gaming,3.94544327491831
gaming,3.84008275926049
gaming,4.18199150602525
gaming,2.99230483505768
gaming,4.29459189737089
gaming,4.04075345472264
gaming,4.41106348872253
gaming,3.84008275926049
gaming,4.04075345472264
gaming,3.15709397382522
gaming,2.93395042251101
gaming,4.07459125210132
gaming,4.11260541885266
gaming,4.28038712763039
gaming,3.94544327491831
gaming,3.43461765115232
gaming,3.27998690750946
gaming,4.08668132622093
gaming,4.36739850462002
gaming,4.12776483171227
gaming,4.03256271117912
gaming,3.94544327491831
gaming,4.18199150602525
gaming,3.25229609435837
gaming,3.85024115438517
gaming,4.11260541885266
gaming,2.99230483505768
gaming,3.84008275926049
gaming,3.84008275926049
gaming,4.55668495546666
gaming,3.62709760307096
gaming,3.49356621044643
gaming,3.27998690750946
gaming,3.84008275926049
gaming,3.58876833097958
gaming,3.49356621044643
gaming,5.34822775763175
gaming,4.07971643216824
gaming,3.58876833097958
gaming,3.85024115438517
gaming,4.30549267286016
gaming,3.27998690750946
gaming,3.39353414566098
gaming,4.20780753938581
gaming,3.84008275926049
gaming,3.27998690750946
gaming,3.7222997236041
gaming,3.9692307364435
gaming,3.7222997236041
gaming,3.84008275926049
gaming,4.34267089844288
gaming,4.03256271117912
gaming,3.94555133418949
gaming,3.84008275926049
gaming,4.52154918444728
gaming,3.58876833097958
gaming,3.7222997236041
gaming,3.7222997236041
gaming,4.25570626249333
gaming,3.7222997236041
gaming,3.7222997236041
gaming,3.74488063872734
gaming,4.18199150602525
gaming,3.53230278462668
gaming,3.27998690750946
gaming,4.22544996518662
gaming,4.35090838302648
gaming,3.7222997236041
gaming,3.59844063862799
gaming,4.18199150602525
gaming,4.37463460504443
gaming,3.84008275926049
gaming,4.20780753938581
gaming,3.62709760307096
gaming,3.25229609435837
gaming,4.04075345472264
gaming,3.86353777490672
gaming,3.7222997236041
gaming,4.25691280889528
gaming,3.94555133418949
gaming,4.04075345472264
gaming,4.63091507329478
gaming,3.88912678926273
gaming,4.34267089844288
gaming,3.94544327491831
gaming,3.88847558409842
gaming,3.62709760307096
gaming,3.94544327491831
gaming,4.04075345472264
gaming,2.58683972694951
gaming,3.7222997236041
gaming,4.20780753938581
gaming,3.58876833097958
gaming,4.12776483171227
gaming,3.86353777490672
gaming,4.04075345472264
gaming,3.84008275926049
gaming,3.62709760307096
gaming,3.9813208105631
gaming,4.73627558895261
gaming,4.08668132622093
gaming,3.86353777490672
gaming,4.34904559068842
gaming,3.15709397382522
gaming,3.74488063872734
gaming,4.29459189737089
gaming,3.86353777490672
gaming,3.62709760307096
gaming,3.81998485707846
gaming,4.04075345472264
gaming,3.7222997236041
gaming,4.08668132622093
gaming,3.27998690750946
gaming,3.84008275926049
gaming,3.84008275926049
gaming,3.74488063872734
gaming,3.33941553061918
gaming,4.20780753938581
gaming,3.84008275926049
gaming,4.38086940544734
gaming,3.94555133418949
gaming,3.84008275926049
gaming,4.42271360611641
gaming,3.85024115438517
gaming,3.25229609435837
gaming,4.18199150602525
gaming,4.20780753938581
gaming,4.20780753938581
gaming,3.94555133418949
gaming,3.62709760307096
gaming,3.94544327491831
gaming,3.94555133418949
gaming,3.43461765115232
gaming,3.7222997236041
gaming,4.03256271117912
gaming,4.12776483171227
gaming,3.33941553061918
gaming,2.93395042251101
gaming,4.08668132622093
gaming,4.41544690416405
gaming,3.84008275926049
gaming,3.7222997236041
gaming,4.71644513827372
gaming,3.85024115438517
gaming,3.86353777490672
gaming,4.03256271117912
gaming,4.12776483171227
gaming,3.7222997236041
gaming,3.9813208105631
gaming,3.94555133418949
gaming,2.99230483505768
gaming,4.49682157827013
gaming,3.12683767651851
gaming,3.93720579033471
gaming,4.04075345472264
gaming,4.35090838302648
gaming,4.20780753938581
gaming,3.94544327491831
gaming,3.85024115438517
gaming,3.81998485707846
gaming,4.18199150602525
gaming,4.20758052038126
gaming,3.27998690750946
gaming,4.07971643216824
